book_key,book_id,book_category,book_subcategory,rank,book_partial_url,dist_rating,book_title,author,price,book_type,number_of_review,rating,audible_length,narrator,release_date,publisher,program_type,book_version,book_language,asin,page_number,isbn_10,isbn_13,book_weight,book_dimensions,file_size,text_to_speech,screenreader,enhanced_typesetting,word_wise,x_ray,book_weight_gram,price_$,review_num,audible_length_minute,file_size_kb,page_num,book_width,book_thick,book_height,date_release,rate_5,rate_4,rate_3,rate_2,rate_1,rank_text,review_score,estimated_total_sales,row_number
5468,4054,Literature & Fiction,Action & Adventure Fiction,#76,/Washed-Blood-Heavens-Guardians-Book-ebook/dp/B07QMZNZRR/ref=zg_bs_932480_sccl_26/000-0000000-0000000?pd_rd_i=B07QMZNZRR&psc=1,"[57%, 26%, 13%, 4%, 1%]",Washed In Blood (Heaven's Guardians MC Book 1),Ashley Lane,CDN$ 6.47,KindleEdition,1689,4.3,nan,nan,nan,nan,nan,nan,English,B07QMZNZRR,357 pages,nan,nan,nan,nan,4575 KB,Enabled,Supported,Enabled,Enabled,Enabled,NaN,6.47,1689,0,4575,357,NaN,,,,57,26,13,4,1,Low rank,72.63,,1
5470,4055,Literature & Fiction,Action & Adventure Fiction,#78,/Project-Hail-Mary-Andy-Weir-ebook/dp/B08FHBV4ZX/ref=zg_bs_932480_sccl_28/000-0000000-0000000?pd_rd_i=B08FHBV4ZX&psc=1,"[72%, 22%, 5%, 1%, 0%]",Project Hail Mary: A Novel,Andy Weir,CDN$ 14.99,KindleEdition,83505,4.6,nan,nan,May 4 2021,BallantineBooks,nan,nan,English,B08FHBV4ZX,482 pages,nan,nan,nan,nan,11679 KB,Enabled,Supported,Enabled,Enabled,Enabled,NaN,NaN,83505,0,11679,482,NaN,,,,72,22,5,1,0,Low rank,3841.23,,1
5473,4056,Literature & Fiction,Action & Adventure Fiction,#81,/One-Fatal-Secret-compelling-psychological-ebook/dp/B09VNZ3XHR/ref=zg_bs_932480_sccl_1/000-0000000-0000000?pd_rd_i=B09VNZ3XHR&psc=1,"[54%, 26%, 14%, 4%, 2%]",One Fatal Secret: A compelling psychological thriller you won't be able to put down,Jane Isaac,CDN$ 0.99,KindleEdition,142,4.3,nan,nan,June 16 2022,Canelo,nan,nan,English,B09VNZ3XHR,319 pages,nan,nan,nan,nan,3348 KB,Not enabled,Supported,Enabled,Enabled,Not Enabled,NaN,0.99,142,0,3348,319,NaN,,,2022-06-16,55,26,14,3,2,Low rank,6.11,7382.98,1
5476,4059,Literature & Fiction,Action & Adventure Fiction,#84,/Clive-Cusslers-Hellburner-Oregon-Files-ebook/dp/B09N6PZ9TJ/ref=zg_bs_932480_sccl_4/000-0000000-0000000?pd_rd_i=B09N6PZ9TJ&psc=1,"[69%, 22%, 6%, 2%, 1%]",Clive Cussler's Hellburner (The Oregon Files Book 16),Mike Maden,CDN$ 16.99,KindleEdition,2995,4.6,nan,nan,Sept. 6 2022,G.P.Putnam'sSons,nan,nan,English,B09N6PZ9TJ,428 pages,nan,nan,nan,nan,3445 KB,Enabled,Supported,Enabled,Enabled,Enabled,NaN,16.99,2995,0,3445,428,NaN,,,2022-09-06,69,22,6,2,1,Low rank,137.77,6516857.28,1
5478,4061,Literature & Fiction,Action & Adventure Fiction,#86,/Harry-Potter-Prisoner-Azkaban-Rowling-ebook/dp/B019PIOJZ4/ref=zg_bs_932480_sccl_6/000-0000000-0000000?pd_rd_i=B019PIOJZ4&psc=1,"[86%, 9%, 2%, 1%, 2%]",Harry Potter and the Prisoner of Azkaban,J.K. Rowling,CDN$ 10.99,KindleEdition,44740,4.8,nan,nan,Dec 8 2015,PottermorePublishing,nan,nan,English,B019PIOJZ4,475 pages,nan,nan,nan,nan,4233 KB,Enabled,Supported,Enabled,Enabled,Enabled,NaN,10.99,44740,0,4233,475,NaN,,,,86,9,2,1,2,Low rank,2147.52,,1
5479,4062,Literature & Fiction,Action & Adventure Fiction,#87,/Khaos-Infinite-Timeline-Book-12-ebook/dp/B0B92G1PZ7/ref=zg_bs_932480_sccl_7/000-0000000-0000000?pd_rd_i=B0B92G1PZ7&psc=1,"[90%, 7%, 3%, 0%, 0%]",Khaos (Infinite Timeline Book 12),Jeremy Robinson,CDN$ 4.99,KindleEdition,49,4.9,nan,nan,Oct. 18 2022,BreakneckMedia,nan,nan,English,B0B92G1PZ7,371 pages,nan,nan,nan,nan,2011 KB,Enabled,Supported,Enabled,Enabled,Not Enabled,NaN,4.99,49,0,2011,371,NaN,,,2022-10-18,86,13,1,0,0,Low rank,,118994.87,1
5480,4063,Literature & Fiction,Action & Adventure Fiction,#88,/Potter-L%C3%A9cole-Sorciers-livres-French-ebook/dp/B0192CTN72/ref=zg_bs_932480_sccl_8/000-0000000-0000000?pd_rd_i=B0192CTN72&psc=1,"[84%, 10%, 4%, 1%, 2%]",Harry Potter à L'école des Sorciers (French Edition),J.K. Rowling,CDN$ 10.99,KindleEdition,10164,4.7,nan,nan,Dec 8 2015,PottermorePublishing,nan,nan,French,B0192CTN72,349 pages,nan,nan,nan,nan,4146 KB,Enabled,Supported,Enabled,Not Enabled,nan,NaN,10.99,10164,0,4146,349,NaN,,,,84,10,4,1,2,Low rank,477.71,,1
5481,4064,Literature & Fiction,Action & Adventure Fiction,#89,/Harry-Potter-Goblet-Fire-Rowling-ebook/dp/B019PIOJWW/ref=zg_bs_932480_sccl_9/000-0000000-0000000?pd_rd_i=B019PIOJWW&psc=1,"[82%, 14%, 2%, 1%, 2%]",Harry Potter and the Goblet of Fire,J.K. Rowling,CDN$ 10.99,KindleEdition,41304,4.7,nan,nan,Dec 8 2015,PottermorePublishing,nan,nan,English,B019PIOJWW,633 pages,nan,nan,nan,nan,4634 KB,Enabled,Supported,Enabled,Enabled,Enabled,NaN,NaN,41304,0,4634,633,NaN,,,,82,14,2,1,2,Low rank,1941.29,,1
5484,4066,Literature & Fiction,Action & Adventure Fiction,#92,/6-20-Man-Thriller-ebook/dp/B09L828N58/ref=zg_bs_932480_sccl_12/000-0000000-0000000?pd_rd_i=B09L828N58&psc=1,"[55%, 29%, 10%, 4%, 2%]",The 6:20 Man: A Thriller,David Baldacci,CDN$ 18.99,KindleEdition,27075,4.3,nan,nan,July 12 2022,GrandCentralPublishing,nan,nan,English,B09L828N58,466 pages,nan,nan,nan,nan,1136 KB,Enabled,Supported,Enabled,Enabled,Enabled,NaN,18.99,27075,0,1136,466,NaN,,,2022-07-12,55,29,10,4,2,Low rank,1164.23,33215274.56,1
5491,4071,Literature & Fiction,Action & Adventure Fiction,#99,/Troop-Shadows-Post-Apocalyptic-Thriller-Chronicles-ebook/dp/B01E4KAD8U/ref=zg_bs_932480_sccl_19/000-0000000-0000000?pd_rd_i=B01E4KAD8U&psc=1,"[56%, 30%, 10%, 3%, 1%]",Troop of Shadows: A Post Apocalyptic Disaster and Survival Series,Nicki Huntsman Smith,CDN$ 3.83,KindleEdition,477,4.4,nan,nan,nan,nan,nan,nan,English,B01E4KAD8U,345 pages,nan,nan,nan,nan,3242 KB,Enabled,Supported,Enabled,Enabled,Not Enabled,NaN,NaN,477,0,3242,345,NaN,,,,56,30,10,3,1,Low rank,20.99,,1
5557,4074,Medicine,Medical Research,#65,/Stiff-Curious-Lives-Human-Cadavers-ebook/dp/B00421BN2C/ref=zg_bs_948570_sccl_15/000-0000000-0000000?pd_rd_i=B00421BN2C&psc=1,"[68%, 21%, 8%, 3%, 1%]",Stiff: The Curious Lives of Human Cadavers,Mary Roach,nan,KindleEdition,1730,4.5,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,NaN,NaN,1730,480,0,0,NaN,,,,76,15,6,1,1,Middle rank,77.85,,1
5513,4075,Medicine,Medical Research,#21,/Emperor-All-Maladies-Biography-Cancer-ebook/dp/B003UYUP58/ref=zg_bs_948570_sccl_21/000-0000000-0000000?pd_rd_i=B003UYUP58&psc=1,"[80%, 14%, 4%, 1%, 1%]",The Emperor of All Maladies: A Biography of Cancer,Siddhartha Mukherjee,CDN$ 14.99,KindleEdition,4715,4.7,nan,nan,Nov. 16 2010,Scribner,nan,nan,English,B003UYUP58,597 pages,nan,nan,nan,nan,16654 KB,Enabled,Supported,Enabled,Enabled,Enabled,NaN,14.99,4715,0,16654,597,NaN,,,2010-11-16,80,14,4,1,1,Top rank,221.61,118093.00,1
5572,4079,Medicine,Medical Research,#80,/Salt-Fix-Experts-Wrong-Eating-ebook/dp/B01GBAJR9C/ref=zg_bs_948570_sccl_30/000-0000000-0000000?pd_rd_i=B01GBAJR9C&psc=1,"[79%, 13%, 4%, 1%, 2%]",The Salt Fix: Why the Experts Got It All Wrong--and How Eating More Might Save Your Life,Dr. James DiNicolantonio,CDN$ 13.99,KindleEdition,1266,4.7,nan,nan,June 6 2017,Harmony,nan,nan,English,B01GBAJR9C,274 pages,nan,nan,nan,nan,9443 KB,Enabled,Supported,Enabled,Enabled,Enabled,NaN,22.76,1266,0,9443,274,NaN,,,2017-06-06,79,13,4,1,2,Low rank,59.50,106502.97,1
5518,4090,Medicine,Medical Research,#26,/Herbal-Antibiotics-Alternatives-Treating-Drug-Resistant-ebook/dp/B0B3W9SV4X/ref=zg_bs_948570_sccl_26/000-0000000-0000000?pd_rd_i=B0B3W9SV4X&psc=1,"[80%, 12%, 4%, 2%, 2%]",Herbal Antibiotics: Natural Alternatives for Treating Drug-Resistant Bacteria 1st Edition,Stephen Harrod Buhner,CDN$ 9.99,KindleEdition,133,4.7,nan,nan,nan,nan,nan,nan,English,B0B3W9SV4X,146 pages,nan,nan,nan,nan,43449 KB,Enabled,Supported,Enabled,Not Enabled,Not Enabled,NaN,9.99,133,0,43449,146,NaN,,,,80,12,4,2,2,Middle rank,6.25,,1
5528,4091,Medicine,Medical Research,#36,/Biostatistics-Dummies-John-Pezzullo-ebook/dp/B00DX1BUMU/ref=zg_bs_948570_sccl_6/000-0000000-0000000?pd_rd_i=B00DX1BUMU&psc=1,"[70%, 19%, 6%, 2%, 3%]",Biostatistics For Dummies,John Pezzullo,nan,KindleEdition,366,4.5,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,NaN,27.71,366,0,0,0,NaN,,,,70,19,6,2,3,Middle rank,16.47,,1
5522,4093,Medicine,Medical Research,#30,/Estrogen-Matters-Hormones-Menopause-Well-Being-ebook/dp/B078W61N8Z/ref=zg_bs_948570_sccl_30/000-0000000-0000000?pd_rd_i=B078W61N8Z&psc=1,"[81%, 10%, 6%, 2%, 1%]",Estrogen Matters: Why Taking Hormones in Menopause Can Improve Women's Well-Being and Lengthen Their Lives -- Without Raising the Risk of Breast Cancer,Carol Tavris,CDN$ 16.99,KindleEdition,385,4.7,nan,nan,Sept. 4 2018,"Little,BrownSpark",nan,nan,English,B078W61N8Z,321 pages,nan,nan,nan,nan,4245 KB,Enabled,Supported,Enabled,Enabled,Enabled,NaN,16.99,385,0,4245,321,NaN,,,2018-09-04,81,10,6,2,1,Middle rank,18.10,31414.73,1
5590,4102,Medicine,Medical Research,#98,/Ageless-Science-Getting-Older-Without-ebook/dp/B07X8D3D9X/ref=zg_bs_948570_sccl_18/000-0000000-0000000?pd_rd_i=B07X8D3D9X&psc=1,"[59%, 22%, 12%, 4%, 4%]",Ageless: The New Science of Getting Older Without Getting Old,Andrew Steele,CDN$ 13.99,KindleEdition,698,4.3,nan,nan,March 23 2021,Anchor,nan,nan,English,B07X8D3D9X,348 pages,nan,nan,nan,nan,1732 KB,Enabled,Supported,Enabled,Not Enabled,Enabled,NaN,13.99,698,0,1732,348,NaN,,,2021-03-23,59,22,12,4,4,Low rank,30.01,121026.56,1
5534,4103,Medicine,Medical Research,#42,/Biology-Desire-Why-Addiction-Disease-ebook/dp/B00NDTS6HY/ref=zg_bs_948570_sccl_12/000-0000000-0000000?pd_rd_i=B00NDTS6HY&psc=1,"[73%, 18%, 6%, 2%, 2%]",The Biology of Desire: Why Addiction Is Not a Disease,Marc Lewis,CDN$ 14.99,KindleEdition,572,4.6,nan,nan,Aug. 4 2015,DoubledayCanada,nan,nan,English,B00NDTS6HY,256 pages,nan,nan,nan,nan,3231 KB,Enabled,Supported,Enabled,Not Enabled,Enabled,NaN,14.99,572,0,3231,256,NaN,,,2015-08-04,73,18,6,2,2,Middle rank,26.31,23646.48,1
5560,4109,Medicine,Medical Research,#68,/Medical-Apartheid-Experimentation-Americans-Colonial-ebook/dp/B0010SEOYE/ref=zg_bs_948570_sccl_18/000-0000000-0000000?pd_rd_i=B0010SEOYE&psc=1,"[87%, 10%, 2%, 0%, 1%]",Medical Apartheid: The Dark History of Medical Experimentation on Black Americans from Colonial Times to the Present,Harriet A. Washington,nan,KindleEdition,5347,4.8,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,NaN,43.81,5347,1142,0,0,NaN,,,,87,10,2,0,1,Middle rank,256.66,,1
5545,4113,Medicine,Medical Research,#53,/Osteogenic-Loading-OsteoStrong-John-Jaquish-ebook/dp/B012TSUMDK/ref=zg_bs_948570_sccl_3/000-0000000-0000000?pd_rd_i=B012TSUMDK&psc=1,"[60%, 21%, 11%, 2%, 5%]",Osteogenic Loading (OsteoStrong edition),Eleanor Hynote,CDN$ 1.29,KindleEdition,82,4.3,nan,nan,July 27 2015,JIR,nan,nan,English,B012TSUMDK,132 pages,nan,nan,nan,nan,4459 KB,Enabled,Supported,Enabled,Not Enabled,Not Enabled,NaN,1.29,82,0,4459,132,NaN,,,2015-07-27,60,21,11,2,5,Middle rank,,290.85,1
5548,4116,Medicine,Medical Research,#56,/Anatomy-Scientific-Discovery-Bodys-Morphine-ebook/dp/B00E257X40/ref=zg_bs_948570_sccl_6/000-0000000-0000000?pd_rd_i=B00E257X40&psc=1,"[47%, 32%, 9%, 5%, 8%]",Anatomy of a Scientific Discovery: The Race to Find the Body's Own Morphine,Jeff Goldberg,CDN$ 15.67,KindleEdition,29,4,nan,nan,Sept. 1 2013,SkyhorsePublishing,nan,nan,English,B00E257X40,202 pages,nan,nan,nan,nan,1762 KB,Enabled,Supported,Enabled,Enabled,Enabled,NaN,15.67,29,0,1762,202,NaN,,,2013-09-01,47,32,9,5,8,Middle rank,,990.55,1
5567,4129,Medicine,Medical Research,#75,/Plague-Scientist%C2%92s-Intrepid-Retroviruses-Syndrome-ebook/dp/B00EBO2DNI/ref=zg_bs_948570_sccl_25/000-0000000-0000000?pd_rd_i=B00EBO2DNI&psc=1,"[83%, 9%, 5%, 2%, 2%]","Plague: One Scientist's Intrepid Search for the Truth about Human Retroviruses and Chronic Fatigue Syndrome (ME/CFS), Autism, and Other Diseases",Kent Heckenlively,CDN$ 19.99,KindleEdition,2324,4.7,nan,nan,Nov. 18 2014,SkyhorsePublishing,nan,nan,English,B00EBO2DNI,466 pages,nan,nan,nan,nan,1569 KB,Enabled,Supported,Enabled,Enabled,Enabled,NaN,19.99,2324,0,1569,466,NaN,,,2014-11-18,83,9,5,2,2,Middle rank,109.23,116701.43,1
5570,4132,Medicine,Medical Research,#78,/Lost-Family-How-Testing-Upending-ebook/dp/B07WVDFVJS/ref=zg_bs_948570_sccl_28/000-0000000-0000000?pd_rd_i=B07WVDFVJS&psc=1,"[64%, 24%, 9%, 2%, 1%]",The Lost Family: How DNA Testing Is Upending Who We Are,Libby Copeland,CDN$ 2.99,KindleEdition,454,4.5,nan,nan,March 3 2020,ABRAMSPress,nan,nan,English,B07WVDFVJS,302 pages,nan,nan,nan,nan,5215 KB,Enabled,Supported,Enabled,Enabled,Enabled,NaN,2.99,454,0,5215,302,NaN,,,2020-03-03,64,24,9,2,1,Low rank,20.43,10173.98,1
5609,4152,Medicine,Pharmacology,#17,/Change-Your-Mind-Consciousness-Transcendence-ebook/dp/B076GPJXWZ/ref=zg_bs_948626_sccl_17/000-0000000-0000000?pd_rd_i=B076GPJXWZ&psc=1,"[79%, 14%, 5%, 1%, 1%]","How to Change Your Mind: What the New Science of Psychedelics Teaches Us About Consciousness, Dying, Addiction, Depression, and Transcendence",Michael Pollan,CDN$ 13.99,KindleEdition,6977,4.7,nan,nan,May 15 2018,PenguinBooks,nan,nan,English,B076GPJXWZ,474 pages,nan,nan,nan,nan,3668 KB,Enabled,Supported,Enabled,Enabled,Enabled,NaN,NaN,6977,0,3668,474,NaN,,,2018-05-15,79,14,5,1,1,Top rank,327.92,,1
5615,4169,Medicine,Pharmacology,#23,/Beyond-Benzos-Addiction-Withdrawal-Benzodiazepines-ebook/dp/B014AV4HVM/ref=zg_bs_948626_sccl_23/000-0000000-0000000?pd_rd_i=B014AV4HVM&psc=1,"[52%, 18%, 21%, 5%, 5%]","Beyond Benzos: Benzo Addiction, Benzo Withdrawal, and Long-term Recovery from Benzodiazepines",Taite Adams,CDN$ 2.76,KindleEdition,53,4.1,nan,nan,Aug. 21 2015,RapidResponsePress,nan,nan,English,B014AV4HVM,210 pages,nan,nan,nan,nan,6416 KB,Enabled,Supported,Enabled,Enabled,Not Enabled,NaN,2.76,53,0,6416,210,NaN,,,2015-08-21,52,18,21,5,5,Top rank,,406.02,1
5631,4184,Medicine,Pharmacology,#39,/Canadian-Pharmacy-Exams-Pharmacist-Evaluating-ebook/dp/B08DR6554N/ref=zg_bs_948626_sccl_9/000-0000000-0000000?pd_rd_i=B08DR6554N&psc=1,"[63%, 0%, 37%, 0%, 0%]",Canadian Pharmacy Exams: Pharmacist Evaluating Exam Practice Volume 2 2021,Dr. Fatima S. Marankan,CDN$ 65.17,KindleEdition,3,4.3,nan,nan,July 27 2020,PhiPublishing,nan,nan,English,B08DR6554N,255 pages,nan,nan,nan,nan,535 KB,Enabled,Supported,Enabled,Not Enabled,Not Enabled,NaN,65.17,3,0,535,255,NaN,,,2020-07-27,63,0,37,0,0,Middle rank,,1723.70,1
5634,4187,Medicine,Pharmacology,#42,/Lippincott-Illustrated-Reviews-Pharmacology-ebook/dp/B0BB2WC7PX/ref=zg_bs_948626_sccl_12/000-0000000-0000000?pd_rd_i=B0BB2WC7PX&psc=1,"[0%, 0%, 0%, 0%, 0%]",Lippincott Illustrated Reviews: Pharmacology (Lippincott Illustrated Reviews Series),Karen Whalen,CDN$ 62.99,KindleEdition,unknown,0,nan,nan,Aug. 18 2022,WoltersKluwerHealth,nan,nan,English,B0BB2WC7PX,nan,nan,nan,nan,nan,322627 KB,Enabled,Supported,Enabled,Not Enabled,Not Enabled,NaN,62.99,,0,322627,0,NaN,,,2022-08-18,0,0,0,0,0,Middle rank,,,1
5903,4194,Medicine,Medical Informatics,#11,/Deep-Medicine-Artificial-Intelligence-Healthcare-ebook/dp/B07FMHFGLT/ref=zg_bs_952048_sccl_11/000-0000000-0000000?pd_rd_i=B07FMHFGLT&psc=1,"[73%, 17%, 6%, 1%, 2%]",Deep Medicine: How Artificial Intelligence Can Make Healthcare Human Again,Eric Topol,nan,KindleEdition,600,4.6,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,NaN,NaN,600,0,0,0,NaN,,,,73,17,6,1,2,Top rank,27.60,,1
5643,4195,Medicine,Pharmacology,#51,/Mosbys-2023-Nursing-Reference-Book-ebook/dp/B0B9CFY4PC/ref=zg_bs_948626_sccl_1/000-0000000-0000000?pd_rd_i=B0B9CFY4PC&psc=1,"[87%, 4%, 6%, 4%, 0%]",Mosby's 2023 Nursing Drug Reference - E-Book (ISSN),Linda Skidmore-Roth,CDN$ 36.99,KindleEdition,40,4.7,nan,nan,April 22 2022,Mosby,nan,nan,English,B0B9CFY4PC,1424 pages,nan,nan,nan,nan,9035 KB,Enabled,Supported,Enabled,Not Enabled,Not Enabled,NaN,NaN,40,0,9035,1424,NaN,,,2022-04-22,87,4,6,4,0,Middle rank,,,1
5648,4200,Medicine,Pharmacology,#56,/Brain-Pain-Breakthroughs-Neuroscience-ebook/dp/B094YXPB68/ref=zg_bs_948626_sccl_6/000-0000000-0000000?pd_rd_i=B094YXPB68&psc=1,"[76%, 12%, 12%, 0%, 0%]",The Brain and Pain: Breakthroughs in Neuroscience,Richard Ambron,CDN$ 15.95,KindleEdition,11,4.6,nan,nan,March 1 2022,ColumbiaUniversityPress,nan,nan,English,B094YXPB68,274 pages,nan,nan,nan,nan,2816 KB,Enabled,Supported,Enabled,Enabled,Not Enabled,NaN,15.95,11,0,2816,274,NaN,,,2022-03-01,76,12,12,0,0,Middle rank,,5206.44,1
6084,4203,Medicine,History of Medicine,#92,/Vaccine-Race-Science-Politics-Defeating-ebook/dp/B01FEY5EDO/ref=zg_bs_948640_sccl_12/000-0000000-0000000?pd_rd_i=B01FEY5EDO&psc=1,"[74%, 16%, 4%, 4%, 2%]","The Vaccine Race: Science, Politics, and the Human Costs of Defeating Disease",Meredith Wadman,CDN$ 13.99,KindleEdition,80,4.5,nan,nan,Feb. 7 2017,PenguinBooks,nan,nan,English,B01FEY5EDO,443 pages,nan,nan,nan,nan,24494 KB,Enabled,Supported,Enabled,Enabled,Not Enabled,NaN,NaN,80,0,24494,443,NaN,,,2017-02-07,74,16,4,4,2,Low rank,,,1
5652,4204,Medicine,Pharmacology,#60,/Poison-Path-Herbal-Nightshades-Entheogens-ebook/dp/B08X4Z38CM/ref=zg_bs_948626_sccl_10/000-0000000-0000000?pd_rd_i=B08X4Z38CM&psc=1,"[88%, 7%, 4%, 1%, 1%]","The Poison Path Herbal: Baneful Herbs, Medicinal Nightshades, and Ritual Entheogens",Coby Michael,CDN$ 13.99,KindleEdition,229,4.8,nan,nan,Sept. 28 2021,ParkStreetPress,nan,nan,English,B08X4Z38CM,348 pages,nan,nan,nan,nan,3313 KB,Enabled,Supported,Enabled,Enabled,Enabled,NaN,13.99,229,0,3313,348,NaN,,,2021-09-28,88,7,4,1,1,Middle rank,10.99,58467.71,1
5657,4209,Medicine,Pharmacology,#65,/Psychedelics-Psychotherapy-Healing-Potential-Expanded-ebook/dp/B08X4YDTYY/ref=zg_bs_948626_sccl_15/000-0000000-0000000?pd_rd_i=B08X4YDTYY&psc=1,"[86%, 10%, 4%, 0%, 0%]",Psychedelics and Psychotherapy: The Healing Potential of Expanded States,Tim Read,CDN$ 21.99,KindleEdition,34,4.8,nan,nan,Sept. 7 2021,ParkStreetPress,nan,nan,English,B08X4YDTYY,417 pages,nan,nan,nan,nan,16084 KB,Enabled,Supported,Enabled,Enabled,Not Enabled,NaN,21.99,34,0,16084,417,NaN,,,2021-09-07,86,10,4,0,0,Middle rank,,12964.18,1
5667,4219,Medicine,Pharmacology,#75,/Bartrams-Encyclopedia-Herbal-Medicine-Bartram-ebook/dp/B00OGUPFIM/ref=zg_bs_948626_sccl_25/000-0000000-0000000?pd_rd_i=B00OGUPFIM&psc=1,"[80%, 13%, 4%, 1%, 2%]",Bartram's Encyclopedia of Herbal Medicine,Thomas Bartram,CDN$ 15.99,KindleEdition,641,4.7,nan,nan,May 30 2013,Robinson,nan,nan,English,B00OGUPFIM,496 pages,nan,nan,nan,nan,3593 KB,Enabled,Supported,Enabled,Enabled,Not Enabled,NaN,15.99,641,0,3593,496,NaN,,,2013-05-30,80,13,4,1,2,Middle rank,30.13,21731.63,1
5679,4230,Medicine,Pharmacology,#87,/Radium-Girls-Story-Americas-Shining-ebook/dp/B01N7KMS7X/ref=zg_bs_948626_sccl_7/000-0000000-0000000?pd_rd_i=B01N7KMS7X&psc=1,"[73%, 18%, 6%, 2%, 1%]",The Radium Girls: The Dark Story of America's Shining Women (Bestselling Historical Nonfiction Gift for Men and Women),Kate Moore,CDN$ 14.74,KindleEdition,9747,4.6,nan,nan,April 18 2017,Sourcebooks,nan,nan,English,B01N7KMS7X,506 pages,nan,nan,nan,nan,6552 KB,Enabled,Supported,Enabled,Enabled,Enabled,NaN,14.74,9747,0,6552,506,NaN,,,2017-04-18,73,18,6,2,1,Low rank,448.36,518180.18,1
5685,4236,Medicine,Pharmacology,#93,/Kratom-Things-Need-Know-About-ebook/dp/B07HQCZXYZ/ref=zg_bs_948626_sccl_13/000-0000000-0000000?pd_rd_i=B07HQCZXYZ&psc=1,"[66%, 17%, 11%, 2%, 3%]",Kratom: 101 Things You Need To Know About Kratom,Frank Coles,CDN$ 2.99,KindleEdition,70,4.4,nan,nan,nan,nan,nan,nan,English,B07HQCZXYZ,61 pages,nan,nan,nan,nan,5557 KB,Enabled,Supported,Enabled,Not Enabled,Not Enabled,NaN,2.99,70,0,5557,61,NaN,,,,66,17,11,2,3,Low rank,,,1
5760,4305,Medicine,Nursing,#68,/Someone-Everyone-heartwarming-festive-story-ebook/dp/B0B8GZ2ZHG/ref=zg_bs_948472_sccl_18/000-0000000-0000000?pd_rd_i=B0B8GZ2ZHG&psc=1,"[100%, 0%, 0%, 0%, 0%]",Someone for Everyone: A heartwarming festive love story (Swept Away By You Book 3),Tracy Corbett,CDN$ 1.99,KindleEdition,3,5,nan,nan,Oct. 13 2022,CaneloEscape,nan,nan,English,B0B8GZ2ZHG,320 pages,nan,nan,nan,nan,2003 KB,Enabled,Supported,Enabled,Enabled,Not Enabled,NaN,NaN,3,0,2003,320,NaN,,,2022-10-13,100,0,0,0,0,Middle rank,,,1
5761,4306,Medicine,Nursing,#69,/Med-Surg-NCLEX-RN-Review-Rationales-Explaining-ebook/dp/B09LHS29YC/ref=zg_bs_948472_sccl_19/000-0000000-0000000?pd_rd_i=B09LHS29YC&psc=1,"[68%, 18%, 10%, 0%, 4%]",Med-Surg NCLEX-RN Review: 424 Exam Practice Questions with Detailed Rationales Explaining Correct & Incorrect Answer Choices,NurseEdu,CDN$ 1.23,KindleEdition,61,4.5,nan,nan,nan,nan,nan,nan,English,B09LHS29YC,378 pages,nan,nan,nan,nan,1852 KB,Enabled,Supported,Enabled,Not Enabled,Not Enabled,NaN,1.23,61,0,1852,378,NaN,,,,68,18,10,0,4,Middle rank,,,1
5768,4313,Medicine,Nursing,#76,/Flashcards-Differentiating-Surgical-Instruments-Laparoscopic-ebook/dp/B00HZ0JKTU/ref=zg_bs_948472_sccl_26/000-0000000-0000000?pd_rd_i=B00HZ0JKTU&psc=1,"[78%, 14%, 5%, 2%, 1%]","Flashcards For Differentiating Surgical Instruments General, Laparoscopic, OB-GYN, Robotic & Basic Ortho",Colleen J Rutherford,nan,KindleEdition,421,4.6,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,NaN,NaN,421,0,0,0,NaN,,,,78,14,5,2,1,Low rank,19.37,,1
5770,4315,Medicine,Nursing,#78,/Evidence-based-Practice-Nurses-Healthcare-Professionals-ebook/dp/B07M94YX4X/ref=zg_bs_948472_sccl_28/000-0000000-0000000?pd_rd_i=B07M94YX4X&psc=1,"[76%, 20%, 5%, 0%, 0%]",Evidence-based Practice for Nurses and Healthcare Professionals,Ros Kane,nan,KindleEdition,53,4.7,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,NaN,NaN,53,0,0,0,NaN,,,,76,20,5,0,0,Low rank,,,1
5772,4317,Medicine,Nursing,#80,/Better-Belly-Blueprint-strengthen-immune-ebook/dp/B08DX9N9RB/ref=zg_bs_948472_sccl_30/000-0000000-0000000?pd_rd_i=B08DX9N9RB&psc=1,"[76%, 16%, 5%, 3%, 0%]","The Better Belly Blueprint: Burn fat, heal your gut, and strengthen your immune system",Dr. Al Danenberg,CDN$ 4.00,KindleEdition,45,4.6,nan,nan,nan,nan,nan,nan,English,B08DX9N9RB,26 pages,nan,nan,nan,nan,257 KB,Enabled,Supported,Enabled,Not Enabled,Not Enabled,NaN,4.00,45,0,257,26,NaN,,,,76,16,5,3,0,Low rank,,,1
